Carrier_Airline,Tail_Number,Origin,Dest,Schedule_DateTime,Flight_Duration_Minutes,Flight_Delay,Orientation
OH,N569NN,CVG,CLT,2022-03-03 06:43:00,109.0,-17.0,North-South
OH,N609NN,CVG,CLT,2022-03-04 06:43:00,109.0,4.0,North-South
OH,N589NN,CVG,CLT,2022-03-06 06:43:00,109.0,1.0,North-South
OH,N576NN,CVG,CLT,2022-03-07 06:43:00,109.0,-15.0,North-South
OH,N571NN,CVG,CLT,2022-03-10 06:43:00,109.0,16.0,North-South
OH,N603NN,CVG,CLT,2022-03-11 06:43:00,109.0,18.0,North-South
OH,N613NN,CVG,CLT,2022-03-13 06:43:00,109.0,-12.0,North-South
OH,N564NN,CVG,CLT,2022-03-14 06:43:00,109.0,-7.0,North-South
OH,N602NN,CVG,CLT,2022-03-17 06:43:00,109.0,-12.0,North-South
OH,N582NN,CVG,CLT,2022-03-18 06:43:00,109.0,-9.0,North-South
OH,N585NN,CVG,CLT,2022-03-20 06:43:00,109.0,-4.0,North-South
OH,N596NN,CVG,CLT,2022-03-21 06:43:00,109.0,-4.0,North-South
OH,N569NN,CVG,CLT,2022-03-24 06:43:00,109.0,-4.0,North-South
OH,N551NN,CVG,CLT,2022-03-25 06:43:00,109.0,-21.0,North-South
OH,N607NN,CVG,CLT,2022-03-27 06:43:00,109.0,-9.0,North-South
OH,N582NN,CVG,CLT,2022-03-28 06:43:00,109.0,-21.0,North-South
OH,N564NN,CVG,CLT,2022-03-31 06:43:00,109.0,-1.0,North-South
OH,N615NN,CLT,CVG,2022-03-01 20:09:00,87.0,4.0,North-South
OH,N609NN,CLT,CVG,2022-03-03 20:09:00,89.0,100.0,North-South
OH,N552NN,CLT,CVG,2022-03-04 20:09:00,89.0,-5.0,North-South
OH,N559NN,CLT,CVG,2022-03-05 20:09:00,89.0,-26.0,North-South
OH,N576NN,CLT,CVG,2022-03-06 20:09:00,89.0,38.0,North-South
OH,N615NN,CLT,CVG,2022-03-07 20:09:00,89.0,-2.0,North-South
OH,N610NN,CLT,CVG,2022-03-08 20:27:00,95.0,15.0,North-South
OH,N581NN,CLT,CVG,2022-03-09 20:27:00,95.0,-13.0,North-South
OH,N548NN,CLT,CVG,2022-03-10 20:09:00,89.0,-10.0,North-South
OH,N566NN,CLT,CVG,2022-03-11 20:09:00,89.0,38.0,North-South
OH,N576NN,CLT,CVG,2022-03-12 20:09:00,89.0,33.0,North-South
OH,N582NN,CLT,CVG,2022-03-13 20:09:00,89.0,4.0,North-South
OH,N565NN,CLT,CVG,2022-03-14 20:09:00,89.0,24.0,North-South
OH,N548NN,CLT,CVG,2022-03-15 20:27:00,95.0,2.0,North-South
OH,N586NN,CLT,CVG,2022-03-16 20:27:00,95.0,-4.0,North-South
OH,N582NN,CLT,CVG,2022-03-17 20:09:00,89.0,-2.0,North-South
OH,N576NN,CLT,CVG,2022-03-18 20:09:00,89.0,0.0,North-South
OH,N567NN,CLT,CVG,2022-03-19 20:09:00,89.0,-11.0,North-South
OH,N596NN,CLT,CVG,2022-03-20 20:09:00,89.0,-12.0,North-South
OH,N613NN,CLT,CVG,2022-03-22 20:27:00,95.0,0.0,North-South
OH,N592NN,CLT,CVG,2022-03-23 20:27:00,95.0,-10.0,North-South
OH,N605NN,CLT,CVG,2022-03-24 20:09:00,89.0,10.0,North-South
OH,N558NN,CLT,CVG,2022-03-25 20:09:00,89.0,-10.0,North-South
OH,N591NN,CLT,CVG,2022-03-26 20:09:00,89.0,-8.0,North-South
OH,N582NN,CLT,CVG,2022-03-27 20:09:00,89.0,32.0,North-South
OH,N570NN,CLT,CVG,2022-03-28 20:09:00,89.0,-13.0,North-South
OH,N562NN,CLT,CVG,2022-03-29 20:27:00,95.0,30.0,North-South
OH,N592NN,CLT,CVG,2022-03-30 20:27:00,95.0,8.0,North-South
OH,N580NN,CLT,CVG,2022-03-31 20:09:00,89.0,-5.0,North-South
OH,N567NN,CLT,FAY,2022-03-01 16:35:00,61.0,-16.0,East-West
OH,N608NN,CLT,FAY,2022-03-02 18:23:00,63.0,-9.0,East-West
OH,N571NN,CLT,FAY,2022-03-03 18:20:00,64.0,-10.0,East-West
OH,N572NN,CLT,FAY,2022-03-04 18:20:00,64.0,2.0,East-West
OH,N554NN,CLT,FAY,2022-03-05 18:15:00,64.0,-20.0,East-West
OH,N582NN,CLT,FAY,2022-03-06 18:20:00,64.0,29.0,East-West
OH,N584NN,CLT,FAY,2022-03-07 18:20:00,64.0,-4.0,East-West
OH,N566NN,CLT,FAY,2022-03-08 18:20:00,64.0,-20.0,East-West
OH,N594NN,CLT,FAY,2022-03-09 18:20:00,64.0,0.0,East-West
OH,N562NN,CLT,FAY,2022-03-10 18:20:00,64.0,70.0,East-West
OH,N599NN,CLT,FAY,2022-03-11 18:20:00,64.0,-6.0,East-West
OH,N589NN,CLT,FAY,2022-03-12 18:15:00,64.0,-13.0,East-West
OH,N604NN,CLT,FAY,2022-03-13 18:20:00,64.0,23.0,East-West
OH,N548NN,CLT,FAY,2022-03-14 18:20:00,64.0,-14.0,East-West
OH,N580NN,CLT,FAY,2022-03-15 18:20:00,64.0,-13.0,East-West
OH,N613NN,CLT,FAY,2022-03-16 18:20:00,64.0,-19.0,East-West
OH,N562NN,CLT,FAY,2022-03-17 18:20:00,64.0,-16.0,East-West
OH,N614NN,CLT,FAY,2022-03-18 18:20:00,64.0,0.0,East-West
OH,N596NN,CLT,FAY,2022-03-19 18:15:00,64.0,-33.0,East-West
OH,N561NN,CLT,FAY,2022-03-20 18:20:00,64.0,7.0,East-West
OH,N575NN,CLT,FAY,2022-03-21 18:20:00,64.0,-21.0,East-West
OH,N606NN,CLT,FAY,2022-03-22 18:20:00,64.0,-24.0,East-West
OH,N558NN,CLT,FAY,2022-03-23 18:20:00,64.0,-11.0,East-West
OH,N549NN,CLT,FAY,2022-03-24 18:20:00,64.0,-21.0,East-West
OH,N564NN,CLT,FAY,2022-03-25 18:20:00,64.0,-2.0,East-West
OH,N555NN,CLT,FAY,2022-03-26 18:15:00,64.0,-22.0,East-West
OH,N590NN,CLT,FAY,2022-03-27 18:20:00,64.0,-18.0,East-West
OH,N598NN,CLT,FAY,2022-03-28 18:20:00,64.0,52.0,East-West
OH,N510AE,CLT,FAY,2022-03-29 18:20:00,64.0,17.0,East-West
OH,N603NN,CLT,FAY,2022-03-30 18:20:00,64.0,-19.0,East-West
OH,N572NN,CLT,FAY,2022-03-31 18:20:00,64.0,51.0,East-West
OH,N567NN,FAY,CLT,2022-03-01 18:10:00,73.0,59.0,East-West
OH,N608NN,FAY,CLT,2022-03-02 19:57:00,71.0,-27.0,East-West
OH,N571NN,FAY,CLT,2022-03-03 19:56:00,67.0,-11.0,East-West
OH,N572NN,FAY,CLT,2022-03-04 19:56:00,67.0,-1.0,East-West
OH,N554NN,FAY,CLT,2022-03-05 19:49:00,75.0,-12.0,East-West
OH,N582NN,FAY,CLT,2022-03-06 19:56:00,67.0,25.0,East-West
OH,N584NN,FAY,CLT,2022-03-07 19:56:00,67.0,-11.0,East-West
OH,N562NN,FAY,CLT,2022-03-10 19:56:00,67.0,64.0,East-West
OH,N599NN,FAY,CLT,2022-03-11 19:56:00,67.0,4.0,East-West
OH,N589NN,FAY,CLT,2022-03-12 19:49:00,75.0,-12.0,East-West
OH,N604NN,FAY,CLT,2022-03-13 19:56:00,67.0,16.0,East-West
OH,N548NN,FAY,CLT,2022-03-14 19:56:00,67.0,-8.0,East-West
OH,N562NN,FAY,CLT,2022-03-17 19:56:00,67.0,-18.0,East-West
OH,N614NN,FAY,CLT,2022-03-18 19:56:00,67.0,-12.0,East-West
OH,N596NN,FAY,CLT,2022-03-19 19:49:00,75.0,-26.0,East-West
OH,N561NN,FAY,CLT,2022-03-20 19:56:00,67.0,-12.0,East-West
OH,N575NN,FAY,CLT,2022-03-21 19:56:00,67.0,-4.0,East-West
OH,N549NN,FAY,CLT,2022-03-24 19:56:00,67.0,-18.0,East-West
OH,N564NN,FAY,CLT,2022-03-25 19:56:00,67.0,-6.0,East-West
OH,N555NN,FAY,CLT,2022-03-26 19:49:00,75.0,-36.0,East-West
OH,N590NN,FAY,CLT,2022-03-27 19:56:00,67.0,-29.0,East-West
OH,N598NN,FAY,CLT,2022-03-28 19:56:00,67.0,43.0,East-West
OH,N572NN,FAY,CLT,2022-03-31 19:56:00,67.0,42.0,East-West
OH,N561NN,CLT,ILM,2022-03-03 09:20:00,76.0,4.0,East-West
OH,N547NN,CLT,ILM,2022-03-04 09:20:00,76.0,-13.0,East-West
OH,N557NN,CLT,ILM,2022-03-05 09:20:00,76.0,6.0,East-West
OH,N587NN,CLT,ILM,2022-03-06 09:20:00,76.0,-13.0,East-West
OH,N557NN,CLT,ILM,2022-03-07 09:20:00,76.0,-16.0,East-West
OH,N608NN,CLT,ILM,2022-03-08 09:20:00,76.0,-8.0,East-West
OH,N567NN,CLT,ILM,2022-03-09 09:20:00,76.0,1.0,East-West
OH,N586NN,CLT,ILM,2022-03-10 09:20:00,76.0,-12.0,East-West
OH,N597NN,CLT,ILM,2022-03-11 09:20:00,76.0,8.0,East-West
OH,N590NN,CLT,ILM,2022-03-12 09:20:00,76.0,36.0,East-West
OH,N607NN,CLT,ILM,2022-03-13 09:20:00,76.0,-3.0,East-West
OH,N583NN,CLT,ILM,2022-03-14 09:20:00,76.0,-14.0,East-West
OH,N587NN,CLT,ILM,2022-03-15 09:20:00,76.0,-24.0,East-West
OH,N568NN,CLT,ILM,2022-03-16 09:20:00,76.0,8.0,East-West
OH,N615NN,CLT,ILM,2022-03-17 09:20:00,76.0,51.0,East-West
OH,N599NN,CLT,ILM,2022-03-18 09:20:00,76.0,-30.0,East-West
OH,N525AE,CLT,ILM,2022-03-19 09:20:00,76.0,-11.0,East-West
OH,N598NN,CLT,ILM,2022-03-20 09:20:00,76.0,-2.0,East-West
OH,N557NN,CLT,ILM,2022-03-21 09:20:00,76.0,-22.0,East-West
OH,N607NN,CLT,ILM,2022-03-22 09:20:00,76.0,-25.0,East-West
OH,N607NN,CLT,ILM,2022-03-23 09:20:00,76.0,-14.0,East-West
OH,N565NN,CLT,ILM,2022-03-24 09:20:00,76.0,-21.0,East-West
OH,N569NN,CLT,ILM,2022-03-25 09:20:00,76.0,-16.0,East-West
OH,N579NN,CLT,ILM,2022-03-26 09:20:00,76.0,-28.0,East-West
OH,N562NN,CLT,ILM,2022-03-27 09:20:00,76.0,-16.0,East-West
OH,N574NN,CLT,ILM,2022-03-28 09:20:00,76.0,-13.0,East-West
OH,N575NN,CLT,ILM,2022-03-29 09:20:00,76.0,-31.0,East-West
OH,N603NN,CLT,ILM,2022-03-30 09:20:00,76.0,-19.0,East-West
OH,N548NN,CLT,ILM,2022-03-31 09:20:00,76.0,-7.0,East-West
OH,N561NN,ILM,CLT,2022-03-03 11:06:00,72.0,-12.0,East-West
OH,N547NN,ILM,CLT,2022-03-04 11:06:00,72.0,-4.0,East-West
OH,N557NN,ILM,CLT,2022-03-05 11:06:00,72.0,-2.0,East-West
OH,N587NN,ILM,CLT,2022-03-06 11:06:00,72.0,-6.0,East-West
OH,N557NN,ILM,CLT,2022-03-07 11:06:00,72.0,-8.0,East-West
OH,N608NN,ILM,CLT,2022-03-08 11:06:00,72.0,-7.0,East-West
OH,N567NN,ILM,CLT,2022-03-09 11:06:00,72.0,-18.0,East-West
OH,N586NN,ILM,CLT,2022-03-10 11:06:00,72.0,-19.0,East-West
OH,N597NN,ILM,CLT,2022-03-11 11:06:00,72.0,23.0,East-West
OH,N590NN,ILM,CLT,2022-03-12 11:06:00,72.0,29.0,East-West
OH,N607NN,ILM,CLT,2022-03-13 11:06:00,72.0,-4.0,East-West
OH,N583NN,ILM,CLT,2022-03-14 11:06:00,72.0,-11.0,East-West
OH,N587NN,ILM,CLT,2022-03-15 11:06:00,72.0,-18.0,East-West
OH,N568NN,ILM,CLT,2022-03-16 11:06:00,72.0,-11.0,East-West
OH,N615NN,ILM,CLT,2022-03-17 11:06:00,72.0,41.0,East-West
OH,N599NN,ILM,CLT,2022-03-18 11:06:00,72.0,-6.0,East-West
OH,N525AE,ILM,CLT,2022-03-19 11:06:00,72.0,-14.0,East-West
OH,N598NN,ILM,CLT,2022-03-20 11:06:00,72.0,-5.0,East-West
OH,N557NN,ILM,CLT,2022-03-21 11:06:00,72.0,-13.0,East-West
OH,N607NN,ILM,CLT,2022-03-22 11:06:00,72.0,-21.0,East-West
OH,N607NN,ILM,CLT,2022-03-23 11:06:00,72.0,-3.0,East-West
OH,N565NN,ILM,CLT,2022-03-24 11:06:00,72.0,-6.0,East-West
OH,N569NN,ILM,CLT,2022-03-25 11:06:00,72.0,-17.0,East-West
OH,N579NN,ILM,CLT,2022-03-26 11:06:00,72.0,-19.0,East-West
OH,N562NN,ILM,CLT,2022-03-27 11:06:00,72.0,-16.0,East-West
OH,N574NN,ILM,CLT,2022-03-28 11:06:00,72.0,-9.0,East-West
OH,N575NN,ILM,CLT,2022-03-29 11:06:00,72.0,-13.0,East-West
OH,N603NN,ILM,CLT,2022-03-30 11:06:00,72.0,-13.0,East-West
OH,N548NN,ILM,CLT,2022-03-31 11:06:00,72.0,-2.0,East-West
OH,N560NN,PHL,STL,2022-03-01 20:10:00,169.0,-2.0,East-West
OH,N582NN,PHL,STL,2022-03-02 20:10:00,169.0,8.0,East-West
OH,N553NN,CLT,BTR,2022-03-01 20:49:00,141.0,-15.0,East-West
OH,N558NN,CLT,BTR,2022-03-02 20:49:00,141.0,6.0,East-West
OH,N571NN,CLT,BTR,2022-03-03 21:56:00,130.0,-16.0,East-West
OH,N610NN,CLT,BTR,2022-03-04 21:56:00,130.0,-8.0,East-West
OH,N554NN,CLT,BTR,2022-03-05 21:56:00,130.0,51.0,East-West
OH,N597NN,CLT,BTR,2022-03-06 21:56:00,130.0,0.0,East-West
OH,N613NN,CLT,BTR,2022-03-07 21:56:00,130.0,-5.0,East-West
OH,N608NN,CLT,BTR,2022-03-08 18:20:00,140.0,-20.0,East-West
OH,N514AE,CLT,BTR,2022-03-09 18:20:00,140.0,-2.0,East-West
OH,N603NN,CLT,BTR,2022-03-11 21:56:00,130.0,18.0,East-West
OH,N589NN,CLT,BTR,2022-03-12 21:56:00,130.0,-4.0,East-West
OH,N556NN,CLT,BTR,2022-03-14 21:56:00,130.0,-9.0,East-West
OH,N710PS,CLT,BTR,2022-03-15 18:20:00,140.0,-9.0,East-West
OH,N718PS,CLT,BTR,2022-03-16 18:20:00,140.0,-18.0,East-West
OH,N577NN,CLT,BTR,2022-03-17 21:56:00,130.0,47.0,East-West
OH,N573NN,CLT,BTR,2022-03-18 21:56:00,130.0,20.0,East-West
OH,N564NN,CLT,BTR,2022-03-19 21:56:00,130.0,0.0,East-West
OH,N555NN,CLT,BTR,2022-03-20 21:56:00,130.0,9.0,East-West
OH,N604NN,CLT,BTR,2022-03-21 21:56:00,130.0,-26.0,East-West
OH,N615NN,CLT,BTR,2022-03-22 18:20:00,140.0,24.0,East-West
OH,N588NN,CLT,BTR,2022-03-23 18:20:00,140.0,-3.0,East-West
OH,N569NN,CLT,BTR,2022-03-25 21:56:00,130.0,-22.0,East-West
OH,N519AE,CLT,BTR,2022-03-26 21:56:00,130.0,-26.0,East-West
OH,N594NN,CLT,BTR,2022-03-28 21:56:00,130.0,25.0,East-West
OH,N561NN,CLT,BTR,2022-03-29 18:20:00,140.0,5.0,East-West
OH,N718PS,CLT,BTR,2022-03-30 18:20:00,140.0,106.0,East-West
OH,N570NN,CLT,BTR,2022-03-31 21:56:00,130.0,24.0,East-West
OH,N595NN,DFW,LIT,2022-03-02 22:42:00,75.0,-13.0,East-West
OH,N553NN,DFW,LIT,2022-03-03 22:40:00,77.0,-3.0,East-West
OH,N582NN,DFW,LIT,2022-03-04 22:40:00,77.0,-8.0,East-West
OH,N606NN,DFW,LIT,2022-03-05 22:40:00,77.0,-17.0,East-West
OH,N596NN,DFW,LIT,2022-03-06 22:40:00,77.0,-4.0,East-West
OH,N600NN,DFW,LIT,2022-03-10 22:40:00,77.0,-1.0,East-West
OH,N610NN,DFW,LIT,2022-03-11 22:40:00,77.0,184.0,East-West
OH,N581NN,DFW,LIT,2022-03-12 22:40:00,77.0,-7.0,East-West
OH,N573NN,DFW,LIT,2022-03-13 22:40:00,77.0,-10.0,East-West
OH,N612NN,DFW,LIT,2022-03-17 22:40:00,77.0,83.0,East-West
OH,N602NN,DFW,LIT,2022-03-18 22:40:00,77.0,0.0,East-West
OH,N594NN,DFW,LIT,2022-03-19 22:40:00,77.0,21.0,East-West
OH,N610NN,DFW,LIT,2022-03-20 22:40:00,77.0,-6.0,East-West
OH,N601EN,DFW,LIT,2022-03-24 22:40:00,77.0,-12.0,East-West
OH,N603NN,DFW,LIT,2022-03-25 22:40:00,77.0,-16.0,East-West
OH,N579NN,DFW,LIT,2022-03-26 22:40:00,77.0,-16.0,East-West
OH,N557NN,DFW,LIT,2022-03-27 22:40:00,77.0,-3.0,East-West
OH,N562NN,DFW,LIT,2022-03-31 22:40:00,77.0,-15.0,East-West
OH,N589NN,CLT,AVL,2022-03-03 07:29:00,54.0,-22.0,East-West
OH,N587NN,CLT,AVL,2022-03-04 07:29:00,54.0,-9.0,East-West
OH,N575NN,CLT,AVL,2022-03-05 07:29:00,54.0,-18.0,East-West
OH,N603NN,CLT,AVL,2022-03-06 07:29:00,54.0,151.0,East-West
OH,N560NN,CLT,AVL,2022-03-07 07:29:00,54.0,-10.0,East-West
OH,N565NN,CLT,AVL,2022-03-10 07:29:00,54.0,-15.0,East-West
OH,N608NN,CLT,AVL,2022-03-11 07:29:00,54.0,2.0,East-West
OH,N576NN,CLT,AVL,2022-03-12 07:29:00,54.0,12.0,East-West
OH,N579NN,CLT,AVL,2022-03-13 07:29:00,54.0,-8.0,East-West
OH,N557NN,CLT,AVL,2022-03-14 07:29:00,54.0,-11.0,East-West
OH,N594NN,CLT,AVL,2022-03-17 07:29:00,54.0,-15.0,East-West
OH,N591NN,CLT,AVL,2022-03-18 07:29:00,54.0,-9.0,East-West
OH,N563NN,CLT,AVL,2022-03-19 07:29:00,54.0,-10.0,East-West
OH,N606NN,CLT,AVL,2022-03-20 07:29:00,54.0,-9.0,East-West
OH,N599NN,CLT,AVL,2022-03-21 07:29:00,54.0,2.0,East-West
OH,N570NN,CLT,AVL,2022-03-24 07:29:00,54.0,5.0,East-West
OH,N547NN,CLT,AVL,2022-03-25 07:29:00,54.0,1.0,East-West
OH,N588NN,CLT,AVL,2022-03-26 07:29:00,54.0,-9.0,East-West
OH,N580NN,CLT,AVL,2022-03-27 07:29:00,54.0,-5.0,East-West
OH,N548NN,CLT,AVL,2022-03-28 07:29:00,54.0,-18.0,East-West
OH,N553NN,CLT,AVL,2022-03-31 07:29:00,54.0,0.0,East-West
OH,N532EA,CLT,ILM,2022-03-01 11:00:00,64.0,-19.0,East-West
OH,N528EG,CLT,ILM,2022-03-02 11:00:00,64.0,-4.0,East-West
OH,N532EA,ILM,CLT,2022-03-01 12:38:00,72.0,-4.0,East-West
OH,N528EG,ILM,CLT,2022-03-02 12:38:00,72.0,-7.0,East-West
OH,N505AE,DCA,HSV,2022-03-01 21:16:00,131.0,-20.0,East-West
OH,N527EA,DCA,HSV,2022-03-02 21:16:00,131.0,54.0,East-West
OH,N541EA,DCA,HSV,2022-03-03 21:08:00,123.0,8.0,East-West
OH,N511AE,DCA,HSV,2022-03-04 21:08:00,123.0,144.0,East-West
OH,N515AE,DCA,HSV,2022-03-07 21:08:00,123.0,104.0,East-West
OH,N507AE,DCA,HSV,2022-03-08 21:08:00,123.0,-6.0,East-West
OH,N537EA,DCA,HSV,2022-03-09 21:08:00,123.0,71.0,East-West
OH,N702PS,DCA,HSV,2022-03-10 21:08:00,123.0,28.0,East-West
OH,N720PS,DCA,HSV,2022-03-11 21:08:00,123.0,116.0,East-West
OH,N534AE,DCA,HSV,2022-03-14 21:08:00,123.0,-5.0,East-West
OH,N535EA,DCA,HSV,2022-03-15 21:08:00,123.0,-13.0,East-West
OH,N719PS,DCA,HSV,2022-03-16 21:08:00,123.0,-16.0,East-West
OH,N504AE,DCA,HSV,2022-03-17 21:08:00,123.0,-9.0,East-West
OH,N528EG,DCA,HSV,2022-03-18 21:08:00,123.0,99.0,East-West
OH,N509AE,DCA,HSV,2022-03-21 21:08:00,123.0,-7.0,East-West
OH,N723PS,DCA,HSV,2022-03-22 21:08:00,123.0,-15.0,East-West
OH,N516AE,DCA,HSV,2022-03-23 21:08:00,123.0,41.0,East-West
OH,N526EA,DCA,HSV,2022-03-24 21:08:00,123.0,89.0,East-West
OH,N710PS,DCA,HSV,2022-03-25 21:08:00,123.0,-6.0,East-West
OH,N526EA,DCA,HSV,2022-03-28 21:08:00,123.0,-8.0,East-West
OH,N509AE,DCA,HSV,2022-03-29 21:08:00,123.0,-19.0,East-West
OH,N703PS,DCA,HSV,2022-03-30 21:08:00,123.0,20.0,East-West
OH,N526EA,DCA,HSV,2022-03-31 21:08:00,123.0,88.0,East-West
OH,N567NN,BGR,CLT,2022-03-01 07:57:00,181.0,-24.0,East-West
OH,N509AE,BGR,CLT,2022-03-02 07:57:00,181.0,8.0,East-West
OH,N563NN,CLT,CHS,2022-03-03 07:25:00,68.0,-7.0,North-South
OH,N615NN,CLT,CHS,2022-03-04 07:25:00,68.0,-9.0,North-South
OH,N598NN,CLT,CHS,2022-03-05 07:25:00,68.0,13.0,North-South
OH,N582NN,CLT,CHS,2022-03-06 07:25:00,68.0,-21.0,North-South
OH,N579NN,CLT,CHS,2022-03-07 07:25:00,68.0,-21.0,North-South
OH,N548NN,CLT,CHS,2022-03-10 07:25:00,68.0,3.0,North-South
OH,N596NN,CLT,CHS,2022-03-11 07:25:00,68.0,30.0,North-South
OH,N564NN,CLT,CHS,2022-03-12 07:25:00,68.0,76.0,North-South
OH,N582NN,CLT,CHS,2022-03-13 07:25:00,68.0,-6.0,North-South
OH,N567NN,CLT,CHS,2022-03-14 07:25:00,68.0,-7.0,North-South
OH,N568NN,CLT,CHS,2022-03-17 07:25:00,68.0,-7.0,North-South
OH,N552NN,CLT,CHS,2022-03-18 07:25:00,68.0,-13.0,North-South
OH,N574NN,CLT,CHS,2022-03-19 07:25:00,68.0,-20.0,North-South
OH,N592NN,CLT,CHS,2022-03-20 07:25:00,68.0,14.0,North-South
OH,N579NN,CLT,CHS,2022-03-21 07:25:00,68.0,-11.0,North-South
OH,N615NN,CLT,CHS,2022-03-24 07:25:00,68.0,-19.0,North-South
OH,N565NN,CLT,CHS,2022-03-25 07:25:00,68.0,-23.0,North-South
OH,N553NN,CLT,CHS,2022-03-26 07:25:00,68.0,-6.0,North-South
OH,N568NN,CLT,CHS,2022-03-27 07:25:00,68.0,-2.0,North-South
OH,N575NN,CLT,CHS,2022-03-28 07:25:00,68.0,-19.0,North-South
OH,N554NN,CLT,CHS,2022-03-31 07:25:00,68.0,12.0,North-South
OH,N548NN,JAX,PHL,2022-03-03 15:22:00,130.0,-20.0,North-South
OH,N551NN,JAX,PHL,2022-03-04 15:22:00,130.0,-16.0,North-South
OH,N557NN,JAX,PHL,2022-03-05 15:22:00,130.0,-11.0,North-South
OH,N548NN,JAX,PHL,2022-03-06 15:22:00,130.0,-13.0,North-South
OH,N578NN,JAX,PHL,2022-03-07 15:22:00,130.0,-7.0,North-South
OH,N560NN,JAX,PHL,2022-03-10 15:22:00,130.0,10.0,North-South
OH,N576NN,JAX,PHL,2022-03-11 15:22:00,130.0,48.0,North-South
OH,N572NN,JAX,PHL,2022-03-12 15:22:00,130.0,119.0,North-South
OH,N590NN,JAX,PHL,2022-03-13 15:22:00,130.0,-26.0,North-South
OH,N606NN,JAX,PHL,2022-03-14 15:22:00,130.0,-2.0,North-South
OH,N613NN,JAX,PHL,2022-03-17 15:22:00,130.0,-10.0,North-South
OH,N556NN,JAX,PHL,2022-03-18 15:22:00,130.0,-21.0,North-South
OH,N574NN,JAX,PHL,2022-03-19 15:22:00,130.0,-31.0,North-South
OH,N571NN,JAX,PHL,2022-03-20 15:22:00,130.0,-17.0,North-South
OH,N608NN,JAX,PHL,2022-03-21 15:22:00,130.0,-7.0,North-South
OH,N606NN,JAX,PHL,2022-03-24 15:22:00,130.0,-3.0,North-South
OH,N585NN,JAX,PHL,2022-03-25 15:22:00,130.0,-17.0,North-South
OH,N614NN,JAX,PHL,2022-03-26 15:22:00,130.0,7.0,North-South
OH,N563NN,JAX,PHL,2022-03-27 15:22:00,130.0,-14.0,North-South
OH,N604NN,JAX,PHL,2022-03-28 15:22:00,130.0,-6.0,North-South
OH,N613NN,JAX,PHL,2022-03-31 15:22:00,130.0,9.0,North-South
OH,N593NN,PHL,CLE,2022-03-01 21:47:00,94.0,-9.0,East-West
OH,N610NN,PHL,CLE,2022-03-02 21:47:00,94.0,-3.0,East-West
OH,N548NN,PHL,CLE,2022-03-03 22:08:00,93.0,50.0,East-West
OH,N599NN,PHL,CLE,2022-03-04 22:08:00,93.0,-11.0,East-West
OH,N614NN,PHL,CLE,2022-03-05 22:08:00,93.0,57.0,East-West
OH,N593NN,PHL,CLE,2022-03-06 22:08:00,93.0,48.0,East-West
OH,N593NN,PHL,CLE,2022-03-07 22:08:00,93.0,33.0,East-West
OH,N605NN,PHL,CLE,2022-03-10 22:08:00,93.0,-14.0,East-West
OH,N555NN,PHL,CLE,2022-03-11 22:08:00,93.0,13.0,East-West
OH,N548NN,PHL,CLE,2022-03-12 22:08:00,93.0,126.0,East-West
OH,N559NN,PHL,CLE,2022-03-13 22:08:00,93.0,27.0,East-West
OH,N561NN,PHL,CLE,2022-03-14 22:08:00,93.0,-21.0,East-West
OH,N553NN,PHL,CLE,2022-03-17 22:08:00,93.0,-26.0,East-West
OH,N578NN,PHL,CLE,2022-03-18 22:08:00,93.0,-18.0,East-West
OH,N575NN,PHL,CLE,2022-03-19 22:08:00,93.0,38.0,East-West
OH,N595NN,PHL,CLE,2022-03-20 22:08:00,93.0,0.0,East-West
OH,N587NN,PHL,CLE,2022-03-21 22:08:00,93.0,-16.0,East-West
OH,N560NN,PHL,CLE,2022-03-24 22:08:00,93.0,18.0,East-West
OH,N590NN,PHL,CLE,2022-03-25 22:08:00,93.0,-11.0,East-West
OH,N559NN,PHL,CLE,2022-03-26 22:08:00,93.0,78.0,East-West
OH,N596NN,PHL,CLE,2022-03-27 22:08:00,93.0,-11.0,East-West
OH,N596NN,PHL,CLE,2022-03-28 22:08:00,93.0,3.0,East-West
OH,N590NN,PHL,CLE,2022-03-31 22:08:00,93.0,44.0,East-West
OH,N558NN,CAE,CLT,2022-03-01 05:20:00,54.0,-14.0,North-South
OH,N553NN,CLT,LIT,2022-03-03 18:10:00,142.0,-7.0,East-West
OH,N582NN,CLT,LIT,2022-03-04 18:10:00,142.0,-13.0,East-West
OH,N606NN,CLT,LIT,2022-03-05 18:10:00,142.0,-24.0,East-West
OH,N596NN,CLT,LIT,2022-03-06 18:10:00,142.0,-19.0,East-West
OH,N536EA,CLT,LIT,2022-03-07 18:10:00,142.0,27.0,East-West
OH,N600NN,CLT,LIT,2022-03-10 18:10:00,142.0,-12.0,East-West
OH,N610NN,CLT,LIT,2022-03-11 18:10:00,142.0,176.0,East-West
OH,N581NN,CLT,LIT,2022-03-12 18:10:00,142.0,8.0,East-West
OH,N573NN,CLT,LIT,2022-03-13 18:10:00,142.0,12.0,East-West
OH,N559NN,CLT,LIT,2022-03-14 18:10:00,142.0,109.0,East-West
OH,N612NN,CLT,LIT,2022-03-17 18:10:00,142.0,-24.0,East-West
OH,N602NN,CLT,LIT,2022-03-18 18:10:00,142.0,-14.0,East-West
OH,N594NN,CLT,LIT,2022-03-19 18:10:00,142.0,77.0,East-West
